4d3b0460f538b3c4adec6fc7c690bd0d	gi|2413015895|gb|CP104059.1|	93.562	100	6.11e-91	233	195108	Fusarium falciforme	ascomycete fungi	Fusarium falciforme
fa4ecd07c9e7f2ec56e22257114f472e	gi|1122816909|gb|KX086261.1|	99.209	100	1.07e-123	253	1663100	Anisolpidium ectocarpii	oomycetes	Anisolpidium ectocarpii
b8eb71a502eb8568f49f2b2770af9d97	gi|1219969393|gb|KX100826.1|	93.676	100	2.39e-100	253	1955566	Chrysophyceae sp.	golden algae	Chrysophyceae sp.
b8eb71a502eb8568f49f2b2770af9d97	gi|11465862|ref|NC_002571.1|	93.676	100	2.39e-100	253	2986	Ochromonas danica	golden algae	Ochromonas danica
8db5b496e28df7d2943fa0816388d4a4	gi|1756480585|gb|MH824531.1|	94.071	100	5.13e-102	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
8db5b496e28df7d2943fa0816388d4a4	gi|1756480583|gb|MH824530.1|	94.071	100	5.13e-102	253	2170319	Poterioochromonas sp.	eukaryotes	Poterioochromonas sp.
8db5b496e28df7d2943fa0816388d4a4	gi|1735126343|gb|MK335376.1|	94.071	100	5.13e-102	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
8db5b496e28df7d2943fa0816388d4a4	gi|1735126337|gb|MK335373.1|	94.071	100	5.13e-102	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
8db5b496e28df7d2943fa0816388d4a4	gi|1735126335|gb|MK335372.1|	94.071	100	5.13e-102	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
8db5b496e28df7d2943fa0816388d4a4	gi|2666924033|gb|PP212989.1|	94.071	100	5.13e-102	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
8db5b496e28df7d2943fa0816388d4a4	gi|2666924029|gb|PP212987.1|	94.071	100	5.13e-102	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
8db5b496e28df7d2943fa0816388d4a4	gi|289524657|emb|FN663990.1|	94.071	100	5.13e-102	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
8db5b496e28df7d2943fa0816388d4a4	gi|1735126341|gb|MK335375.1|	93.676	100	2.39e-100	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
8db5b496e28df7d2943fa0816388d4a4	gi|1735126333|gb|MK335371.1|	93.676	100	2.39e-100	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
35d55511e185f749cb510567292e506e	gi|1756480585|gb|MH824531.1|	100.000	100	4.95e-127	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
35d55511e185f749cb510567292e506e	gi|1756480583|gb|MH824530.1|	100.000	100	4.95e-127	253	2170319	Poterioochromonas sp.	eukaryotes	Poterioochromonas sp.
35d55511e185f749cb510567292e506e	gi|1735126343|gb|MK335376.1|	100.000	100	4.95e-127	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
35d55511e185f749cb510567292e506e	gi|1735126337|gb|MK335373.1|	100.000	100	4.95e-127	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
35d55511e185f749cb510567292e506e	gi|1735126335|gb|MK335372.1|	100.000	100	4.95e-127	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
35d55511e185f749cb510567292e506e	gi|2666924033|gb|PP212989.1|	100.000	100	4.95e-127	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
35d55511e185f749cb510567292e506e	gi|2666924029|gb|PP212987.1|	100.000	100	4.95e-127	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
35d55511e185f749cb510567292e506e	gi|289524657|emb|FN663990.1|	100.000	100	4.95e-127	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
35d55511e185f749cb510567292e506e	gi|1735126341|gb|MK335375.1|	99.605	100	2.30e-125	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
35d55511e185f749cb510567292e506e	gi|1735126333|gb|MK335371.1|	99.605	100	2.30e-125	253	88167	Poterioochromonas malhamensis	eukaryotes	Poterioochromonas malhamensis
1277bc0af2a8da1cc7d43ad2650f7d7b	gi|354806172|gb|JN418683.1|	94.048	99	1.84e-101	252	1089252	Pinnularia sp. 5 CS-2011	diatoms	Pinnularia sp. 5 CS-2011
1277bc0af2a8da1cc7d43ad2650f7d7b	gi|354806186|gb|JN418690.1|	91.968	98	1.87e-91	249	1089233	Pinnularia grunowii	diatoms	Pinnularia grunowii
1277bc0af2a8da1cc7d43ad2650f7d7b	gi|354806158|gb|JN418676.1|	91.463	97	4.05e-88	246	1089215	Pinnularia cf. marchica	diatoms	Pinnularia cf. marchica
ff8c9b4bb3536ab282e96473bbfadabc	gi|1219969393|gb|KX100826.1|	100.000	100	4.95e-127	253	1955566	Chrysophyceae sp.	golden algae	Chrysophyceae sp.
ff8c9b4bb3536ab282e96473bbfadabc	gi|11465862|ref|NC_002571.1|	99.605	100	2.30e-125	253	2986	Ochromonas danica	golden algae	Ochromonas danica
4467da07c613296e758378120a55b2eb	gi|1219969393|gb|KX100826.1|	99.605	100	2.30e-125	253	1955566	Chrysophyceae sp.	golden algae	Chrysophyceae sp.
4467da07c613296e758378120a55b2eb	gi|11465862|ref|NC_002571.1|	99.209	100	1.07e-123	253	2986	Ochromonas danica	golden algae	Ochromonas danica
677eb19ff006211072e17e63ce6415db	gi|2460634927|gb|OQ644558.1|	90.119	100	2.44e-85	253	2812786	Temora sp.	crustaceans	Temora sp.
67c04e53bf6cc1aae22aab0fde22aa1a	gi|308035575|dbj|AB491629.1|	99.091	100	2.01e-105	220	41886	Pseudoscourfieldia marina	green algae	Pseudoscourfieldia marina
67c04e53bf6cc1aae22aab0fde22aa1a	gi|2770085865|gb|OR830334.1|	98.636	100	9.34e-104	220	41886	Pseudoscourfieldia marina	green algae	Pseudoscourfieldia marina
67c04e53bf6cc1aae22aab0fde22aa1a	gi|2233313824|emb|OW568905.1|	98.636	100	9.34e-104	220	41880	Pycnococcus provasolii	green algae	Pycnococcus provasolii
67c04e53bf6cc1aae22aab0fde22aa1a	gi|291010610|ref|NC_013935.1|	98.636	100	9.34e-104	220	41880	Pycnococcus provasolii	green algae	Pycnococcus provasolii
3c679bd7b2968f597933da208dc557b0	gi|148612181|gb|EF540779.1|	99.190	98	2.32e-120	247	446547	Cordylophora sp. JC1	hydrozoans	Cordylophora sp. JC1
3c679bd7b2968f597933da208dc557b0	gi|148612211|gb|EF540794.1|	98.381	98	3.88e-118	247	446531	Cordylophora sp. WH1	hydrozoans	Cordylophora sp. WH1
3c679bd7b2968f597933da208dc557b0	gi|148612197|gb|EF540787.1|	96.748	97	8.46e-110	246	446538	Cordylophora sp. IM1	hydrozoans	Cordylophora sp. IM1
8c5d26ee794defd7340386be56205ae2	gi|148612181|gb|EF540779.1|	99.595	98	4.98e-122	247	446547	Cordylophora sp. JC1	hydrozoans	Cordylophora sp. JC1
8c5d26ee794defd7340386be56205ae2	gi|148612211|gb|EF540794.1|	98.785	98	8.34e-120	247	446531	Cordylophora sp. WH1	hydrozoans	Cordylophora sp. WH1
8c5d26ee794defd7340386be56205ae2	gi|148612197|gb|EF540787.1|	97.154	97	1.82e-111	246	446538	Cordylophora sp. IM1	hydrozoans	Cordylophora sp. IM1
8c5d26ee794defd7340386be56205ae2	gi|1009477253|gb|KU695588.1|	90.119	100	2.44e-85	253	492274	Cordylophora caspia	hydrozoans	Cordylophora caspia
8c5d26ee794defd7340386be56205ae2	gi|148612199|gb|EF540788.1|	90.244	97	4.08e-83	246	446535;446539	Cordylophora sp. NFR6	hydrozoans	Cordylophora sp. NFR6
a50732dedfda856088b9146bf02fca21	gi|148612181|gb|EF540779.1|	100.000	98	1.07e-123	247	446547	Cordylophora sp. JC1	hydrozoans	Cordylophora sp. JC1
a50732dedfda856088b9146bf02fca21	gi|148612211|gb|EF540794.1|	99.190	98	1.79e-121	247	446531	Cordylophora sp. WH1	hydrozoans	Cordylophora sp. WH1
a50732dedfda856088b9146bf02fca21	gi|148612197|gb|EF540787.1|	97.561	97	3.91e-113	246	446538	Cordylophora sp. IM1	hydrozoans	Cordylophora sp. IM1
a50732dedfda856088b9146bf02fca21	gi|1009477253|gb|KU695588.1|	90.514	100	5.24e-87	253	492274	Cordylophora caspia	hydrozoans	Cordylophora caspia
a50732dedfda856088b9146bf02fca21	gi|1009477257|gb|KU695590.1|	90.119	100	6.77e-86	253	492274	Cordylophora caspia	hydrozoans	Cordylophora caspia
a50732dedfda856088b9146bf02fca21	gi|1009477251|gb|KU695587.1|	90.119	100	2.44e-85	253	492274	Cordylophora caspia	hydrozoans	Cordylophora caspia
a50732dedfda856088b9146bf02fca21	gi|148612199|gb|EF540788.1|	90.650	97	8.76e-85	246	446535;446539	Cordylophora sp. NFR6	hydrozoans	Cordylophora sp. NFR6
a50732dedfda856088b9146bf02fca21	gi|148612185|gb|EF540781.1|	90.244	97	4.08e-83	246	446532;446533;446540;446544	Cordylophora sp. NFR2	hydrozoans	Cordylophora sp. NFR2
15b10a5f1985c15e0fc1298310ddaeab	gi|608607029|gb|KF977306.1|	91.270	99	8.70e-90	252	1484680	Obelia sp. DNZ116	hydrozoans	Obelia sp. DNZ116
15b10a5f1985c15e0fc1298310ddaeab	gi|2504457715|gb|OQ974971.1|	90.909	100	1.13e-88	253	2268625	Aequorea vitrina	hydrozoans	Aequorea vitrina
15b10a5f1985c15e0fc1298310ddaeab	gi|1327835816|gb|MF000487.1|	90.873	99	4.05e-88	252	662020	Tiaropsis multicirrata	hydrozoans	Tiaropsis multicirrata
15b10a5f1985c15e0fc1298310ddaeab	gi|608606329|gb|KF962101.1|	90.873	99	4.05e-88	252	1483203	Clytia sp. JRH-2014	hydrozoans	Clytia sp. JRH-2014
15b10a5f1985c15e0fc1298310ddaeab	gi|608606291|gb|KF962082.1|	90.873	99	4.05e-88	252	1246322	Clytia folleata	hydrozoans	Clytia folleata
15b10a5f1985c15e0fc1298310ddaeab	gi|1934896658|gb|MW278608.1|	90.873	99	4.05e-88	252	2790758	Laodicea sp. HAW02	hydrozoans	Laodicea sp. HAW02
15b10a5f1985c15e0fc1298310ddaeab	gi|1069323564|gb|KX665236.1|	90.837	99	1.46e-87	251	1886623	Hartlaubella gelatinosa	hydrozoans	Hartlaubella gelatinosa
15b10a5f1985c15e0fc1298310ddaeab	gi|1069323562|gb|KX665235.1|	90.837	99	1.46e-87	251	1886623	Hartlaubella gelatinosa	hydrozoans	Hartlaubella gelatinosa
15b10a5f1985c15e0fc1298310ddaeab	gi|1339153159|gb|KY655790.1|	90.514	100	5.24e-87	253	2080231	Pelagia sp. Plg_P5	jellyfishes	Pelagia sp. Plg_P5
15b10a5f1985c15e0fc1298310ddaeab	gi|2689170738|gb|PP409412.1|	90.514	100	5.24e-87	253	3046417	Aequorea sp.	hydrozoans	Aequorea sp.
f3c37dced93a127ac0605e1c23996e2b	gi|225542658|gb|FJ196083.1|	100.000	100	4.95e-127	253	560980	Amathia gracilis	bryozoans	Amathia gracilis
76b9465a0c09845ba39fb415b99274da	gi|2432719032|gb|OQ323329.1|	100.000	100	4.95e-127	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
76b9465a0c09845ba39fb415b99274da	gi|2432718126|gb|OQ322876.1|	99.605	100	2.30e-125	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
76b9465a0c09845ba39fb415b99274da	gi|2432718004|gb|OQ322815.1|	99.605	100	2.30e-125	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
76b9465a0c09845ba39fb415b99274da	gi|2432717692|gb|OQ322659.1|	99.605	100	2.30e-125	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
7025397bf6bbc2059a0f8e96bb69a14e	gi|2432719032|gb|OQ323329.1|	99.605	100	2.30e-125	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
7025397bf6bbc2059a0f8e96bb69a14e	gi|2432718126|gb|OQ322876.1|	99.209	100	1.07e-123	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
7025397bf6bbc2059a0f8e96bb69a14e	gi|2432718004|gb|OQ322815.1|	99.209	100	1.07e-123	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
7025397bf6bbc2059a0f8e96bb69a14e	gi|2432717692|gb|OQ322659.1|	99.209	100	1.07e-123	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
0408bc72383be9a111eb1de3961a27e9	gi|2432719032|gb|OQ323329.1|	99.605	100	2.30e-125	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
0408bc72383be9a111eb1de3961a27e9	gi|2432718126|gb|OQ322876.1|	99.209	100	1.07e-123	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
0408bc72383be9a111eb1de3961a27e9	gi|2432718004|gb|OQ322815.1|	99.209	100	1.07e-123	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
0408bc72383be9a111eb1de3961a27e9	gi|2432717692|gb|OQ322659.1|	99.209	100	1.07e-123	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
b08b3ef3d95604934274d663878c900a	gi|2432718004|gb|OQ322815.1|	100.000	100	4.95e-127	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
b08b3ef3d95604934274d663878c900a	gi|2432719032|gb|OQ323329.1|	99.605	100	2.30e-125	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
b08b3ef3d95604934274d663878c900a	gi|2432718126|gb|OQ322876.1|	99.209	100	1.07e-123	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
b08b3ef3d95604934274d663878c900a	gi|2432717692|gb|OQ322659.1|	99.209	100	1.07e-123	253	3023930	Sabellaria vulgaris	segmented worms	Sabellaria vulgaris
4e1122115627150e8c3af58299fcb69a	gi|299555945|gb|GU672525.1|	98.814	100	4.98e-122	253	876016	Nicolea zostericola	segmented worms	Nicolea zostericola
4e1122115627150e8c3af58299fcb69a	gi|299556017|gb|GU672561.1|	98.024	100	1.08e-118	253	876016	Nicolea zostericola	segmented worms	Nicolea zostericola
4e1122115627150e8c3af58299fcb69a	gi|304417218|gb|HQ023618.1|	97.628	100	5.02e-117	253	876016	Nicolea zostericola	segmented worms	Nicolea zostericola
4e1122115627150e8c3af58299fcb69a	gi|299556013|gb|GU672559.1|	97.628	100	5.02e-117	253	876016	Nicolea zostericola	segmented worms	Nicolea zostericola
4e1122115627150e8c3af58299fcb69a	gi|299555949|gb|GU672527.1|	97.628	100	5.02e-117	253	876016	Nicolea zostericola	segmented worms	Nicolea zostericola
4e1122115627150e8c3af58299fcb69a	gi|299555947|gb|GU672526.1|	97.619	99	1.81e-116	252	876016	Nicolea zostericola	segmented worms	Nicolea zostericola
4e1122115627150e8c3af58299fcb69a	gi|304417220|gb|HQ023619.1|	97.233	100	2.34e-115	253	876016	Nicolea zostericola	segmented worms	Nicolea zostericola
4e1122115627150e8c3af58299fcb69a	gi|299556105|gb|GU672605.1|	97.233	100	2.34e-115	253	876016	Nicolea zostericola	segmented worms	Nicolea zostericola
4e1122115627150e8c3af58299fcb69a	gi|299555993|gb|GU672549.1|	97.233	100	2.34e-115	253	876016	Nicolea zostericola	segmented worms	Nicolea zostericola
4e1122115627150e8c3af58299fcb69a	gi|1354702264|gb|MF121491.1|	95.652	100	1.09e-108	253	876016	Nicolea zostericola	segmented worms	Nicolea zostericola
4501a2e72e078c2e0813b9cf8986a8d4	gi|1700717744|gb|MK226127.1|	91.270	99	8.70e-90	252	2492843	Chlorella sp. FACHB-1531	green algae	Chlorella sp. FACHB-1531
4501a2e72e078c2e0813b9cf8986a8d4	gi|555946181|gb|KF554428.1|	90.476	99	1.88e-86	252	1415603	Chlorella sp. ArM0029B	green algae	Chlorella sp. ArM0029B
4501a2e72e078c2e0813b9cf8986a8d4	gi|2192910688|ref|NC_060308.1|	90.476	99	1.88e-86	252	2726146	Micractinium variabile	green algae	Micractinium variabile
4501a2e72e078c2e0813b9cf8986a8d4	gi|1700717730|gb|MK226120.1|	91.020	97	6.77e-86	245	3076	Chlorella sorokiniana	green algae	Chlorella sorokiniana
4501a2e72e078c2e0813b9cf8986a8d4	gi|1700717725|gb|MK226117.1|	91.020	97	6.77e-86	245	3077	Chlorella vulgaris	green algae	Chlorella vulgaris
d8f5bd04d571fdfce15a2a5a82c73cb7	gi|662165376|gb|KJ671754.1|	90.535	96	4.08e-83	243	1514169;1514170;1514172	Thalassiosira sp. A11 LG-2014	diatoms	Thalassiosira sp. A11 LG-2014
86c6da4cc6fb7bb8354bba1723e49dde	gi|662165376|gb|KJ671754.1|	90.947	96	8.76e-85	243	1514169;1514170;1514172	Thalassiosira sp. A11 LG-2014	diatoms	Thalassiosira sp. A11 LG-2014
ad9e510893cdfe8968b8a43587e6a476	gi|662165376|gb|KJ671754.1|	90.947	96	8.76e-85	243	1514169;1514170;1514172	Thalassiosira sp. A11 LG-2014	diatoms	Thalassiosira sp. A11 LG-2014
ad9e510893cdfe8968b8a43587e6a476	gi|2739942921|dbj|LC814781.1|	90.040	99	3.15e-84	251	216823	Skeletonema menzelii	diatoms	Skeletonema menzelii
ad9e510893cdfe8968b8a43587e6a476	gi|383084686|dbj|AB706244.1|	90.040	99	3.15e-84	251	216823	Skeletonema menzelii	diatoms	Skeletonema menzelii
ad9e510893cdfe8968b8a43587e6a476	gi|383084684|dbj|AB706243.1|	90.040	99	3.15e-84	251	216823	Skeletonema menzelii	diatoms	Skeletonema menzelii
fdead7960efc9b51c4f10bbe86e0c0f5	gi|662165376|gb|KJ671754.1|	90.535	96	4.08e-83	243	1514169;1514170;1514172	Thalassiosira sp. A11 LG-2014	diatoms	Thalassiosira sp. A11 LG-2014
683d17b51cf8f57753c03af9c5bc1767	gi|662165376|gb|KJ671754.1|	90.535	96	4.08e-83	243	1514169;1514170;1514172	Thalassiosira sp. A11 LG-2014	diatoms	Thalassiosira sp. A11 LG-2014
bdd50a7806064be4b0d8f9461dded87f	gi|2574677774|gb|OQ504920.1|	90.688	98	2.44e-85	247	3074061	Discostella sp. clade C (type II)	diatoms	Discostella sp. clade C (type II)
bdd50a7806064be4b0d8f9461dded87f	gi|2574677766|gb|OQ504916.1|	90.688	98	2.44e-85	247	3074061	Discostella sp. clade C (type II)	diatoms	Discostella sp. clade C (type II)
bdd50a7806064be4b0d8f9461dded87f	gi|2574677762|gb|OQ504914.1|	90.688	98	2.44e-85	247	3074061	Discostella sp. clade C (type II)	diatoms	Discostella sp. clade C (type II)
bdd50a7806064be4b0d8f9461dded87f	gi|2574677760|gb|OQ504913.1|	90.688	98	2.44e-85	247	3074068	Discostella sp. clade J	diatoms	Discostella sp. clade J
bdd50a7806064be4b0d8f9461dded87f	gi|2574677740|gb|OQ504903.1|	90.688	98	2.44e-85	247	3074068	Discostella sp. clade J	diatoms	Discostella sp. clade J
bdd50a7806064be4b0d8f9461dded87f	gi|2574677736|gb|OQ504901.1|	90.688	98	2.44e-85	247	3074068	Discostella sp. clade J	diatoms	Discostella sp. clade J
bdd50a7806064be4b0d8f9461dded87f	gi|2574677728|gb|OQ504897.1|	90.688	98	2.44e-85	247	3074068	Discostella sp. clade J	diatoms	Discostella sp. clade J
bdd50a7806064be4b0d8f9461dded87f	gi|2574677726|gb|OQ504896.1|	90.688	98	2.44e-85	247	3074068	Discostella sp. clade J	diatoms	Discostella sp. clade J
bdd50a7806064be4b0d8f9461dded87f	gi|2574677724|gb|OQ504895.1|	90.612	97	3.15e-84	245	3074061	Discostella sp. clade C (type II)	diatoms	Discostella sp. clade C (type II)
bdd50a7806064be4b0d8f9461dded87f	gi|2574677828|gb|OQ504947.1|	90.283	98	1.13e-83	247	3074060	Discostella sp. clade C (type I)	diatoms	Discostella sp. clade C (type I)
807ebcabd3481828546eae9e12fff305	gi|2574677774|gb|OQ504920.1|	91.093	98	5.24e-87	247	3074061	Discostella sp. clade C (type II)	diatoms	Discostella sp. clade C (type II)
807ebcabd3481828546eae9e12fff305	gi|2574677766|gb|OQ504916.1|	91.093	98	5.24e-87	247	3074061	Discostella sp. clade C (type II)	diatoms	Discostella sp. clade C (type II)
807ebcabd3481828546eae9e12fff305	gi|2574677762|gb|OQ504914.1|	91.093	98	5.24e-87	247	3074061	Discostella sp. clade C (type II)	diatoms	Discostella sp. clade C (type II)
807ebcabd3481828546eae9e12fff305	gi|2574677760|gb|OQ504913.1|	91.093	98	5.24e-87	247	3074068	Discostella sp. clade J	diatoms	Discostella sp. clade J
807ebcabd3481828546eae9e12fff305	gi|2574677740|gb|OQ504903.1|	91.093	98	5.24e-87	247	3074068	Discostella sp. clade J	diatoms	Discostella sp. clade J
807ebcabd3481828546eae9e12fff305	gi|2574677736|gb|OQ504901.1|	91.093	98	5.24e-87	247	3074068	Discostella sp. clade J	diatoms	Discostella sp. clade J
807ebcabd3481828546eae9e12fff305	gi|2574677728|gb|OQ504897.1|	91.093	98	5.24e-87	247	3074068	Discostella sp. clade J	diatoms	Discostella sp. clade J
807ebcabd3481828546eae9e12fff305	gi|2574677726|gb|OQ504896.1|	91.093	98	5.24e-87	247	3074068	Discostella sp. clade J	diatoms	Discostella sp. clade J
807ebcabd3481828546eae9e12fff305	gi|2574677724|gb|OQ504895.1|	91.020	97	6.77e-86	245	3074061	Discostella sp. clade C (type II)	diatoms	Discostella sp. clade C (type II)
807ebcabd3481828546eae9e12fff305	gi|2574677828|gb|OQ504947.1|	90.688	98	2.44e-85	247	3074060	Discostella sp. clade C (type I)	diatoms	Discostella sp. clade C (type I)
2a8544a14cf215344604200c0d7c706a	gi|662165312|gb|KJ671730.1|	94.606	95	1.11e-98	241	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
2a8544a14cf215344604200c0d7c706a	gi|1418586581|ref|NC_037986.1|	91.165	98	4.05e-88	249	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
2a8544a14cf215344604200c0d7c706a	gi|257798976|gb|GQ844252.1|	91.165	98	4.05e-88	249	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
2a8544a14cf215344604200c0d7c706a	gi|6331127|dbj|AB020222.1|	91.165	98	4.05e-88	249	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
2a8544a14cf215344604200c0d7c706a	gi|1847694119|ref|NC_048526.1|	90.361	98	8.76e-85	249	3133	Codium fragile	green algae	Codium fragile
2a8544a14cf215344604200c0d7c706a	gi|1704727515|gb|MH819228.1|	91.453	92	4.08e-83	234	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
2a8544a14cf215344604200c0d7c706a	gi|1704727507|gb|MH819224.1|	91.453	92	4.08e-83	234	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
2a8544a14cf215344604200c0d7c706a	gi|1704727501|gb|MH819221.1|	91.453	92	4.08e-83	234	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
2a8544a14cf215344604200c0d7c706a	gi|1704727499|gb|MH819220.1|	91.453	92	4.08e-83	234	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
2a8544a14cf215344604200c0d7c706a	gi|1704727503|gb|MH819222.1|	91.026	92	1.90e-81	234	2856	Cylindrotheca closterium	diatoms	Cylindrotheca closterium
f98342966ffcde718b3e499275a64b4f	gi|613433060|gb|KJ410686.1|	99.605	100	2.30e-125	253	72520	Nannochloropsis gaditana	eukaryotes	Nannochloropsis gaditana
f98342966ffcde718b3e499275a64b4f	gi|613433060|gb|KJ410686.1|	98.024	100	1.08e-118	253	72520	Nannochloropsis gaditana	eukaryotes	Nannochloropsis gaditana
f98342966ffcde718b3e499275a64b4f	gi|472833824|gb|KC568461.1|	99.605	100	2.30e-125	253	72520	Nannochloropsis gaditana	eukaryotes	Nannochloropsis gaditana
f98342966ffcde718b3e499275a64b4f	gi|472833824|gb|KC568461.1|	98.024	100	1.08e-118	253	72520	Nannochloropsis gaditana	eukaryotes	Nannochloropsis gaditana
f98342966ffcde718b3e499275a64b4f	gi|542687590|ref|NC_022257.1|	99.605	100	2.30e-125	253	43925	Nannochloropsis oculata	eukaryotes	Nannochloropsis oculata
f98342966ffcde718b3e499275a64b4f	gi|435856261|ref|NC_020015.1|	99.605	100	2.30e-125	253	72520	Nannochloropsis gaditana	eukaryotes	Nannochloropsis gaditana
f98342966ffcde718b3e499275a64b4f	gi|435856261|ref|NC_020015.1|	98.024	100	1.08e-118	253	72520	Nannochloropsis gaditana	eukaryotes	Nannochloropsis gaditana
f98342966ffcde718b3e499275a64b4f	gi|613433192|gb|KJ410689.1|	96.838	100	1.09e-113	253	2511165	Microchloropsis salina	eukaryotes	Microchloropsis salina
f98342966ffcde718b3e499275a64b4f	gi|613433192|gb|KJ410689.1|	96.838	100	1.09e-113	253	2511165	Microchloropsis salina	eukaryotes	Microchloropsis salina
f98342966ffcde718b3e499275a64b4f	gi|542687472|ref|NC_022255.1|	96.838	100	1.09e-113	253	2511165	Microchloropsis salina	eukaryotes	Microchloropsis salina
f98342966ffcde718b3e499275a64b4f	gi|542687472|ref|NC_022255.1|	96.838	100	1.09e-113	253	2511165	Microchloropsis salina	eukaryotes	Microchloropsis salina
f98342966ffcde718b3e499275a64b4f	gi|542687530|ref|NC_022256.1|	90.514	100	5.24e-87	253	120807	Nannochloropsis limnetica	eukaryotes	Nannochloropsis limnetica
f98342966ffcde718b3e499275a64b4f	gi|2913888|dbj|AB000207.1|	90.514	100	5.24e-87	253	73015	Monodus sp. CCMP505	yellow-green algae	Monodus sp. CCMP505
